# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.82,4.88,-86.04245974257044,0,3.0,0.27685341025704,0.0,0.0,0.0
 0.10946562042901237,1.8212405208428124,4.862068776652326,-86.04245974257044,0.3283968612870371,3.0,0.27685341025704,0.0,6.305121677575726,0.0
 0.15451331412876246,1.8225598115189408,4.844280168825888,-85.75842855249935,0.4635399423862873,2.9999999999999987,0.2822738280201663,0.0,8.36253443707414,0.0
 0.1888796859352039,1.8239575953702916,4.826633684448294,-85.47103858479069,0.5666390578056116,2.999999999999999,0.2878027570349837,0.0,10.094902005331926,0.0
 0.21768520731796948,1.8254335957387728,4.809128831447152,-85.18024966921918,0.6530556219539084,3.000000000000003,0.29344185143600426,0.0,11.660767112582205,0.0
 0.2429175210651369,1.8269875359662908,4.7917651177500735,-84.88602153490184,0.7287525631954107,3.000000000000001,0.2991927471960536,0.0,13.12608150584048,0.0
 0.2655981435100045,1.828619139394754,4.7745420512846675,-84.58831383608732,0.7967944305300135,3.0000000000000013,0.3050570582630674,0.0,14.526078175821244,0.0
 0.2863351692132763,1.8303281293660685,4.7574591399785415,-84.28708617958758,0.8590055076398287,2.999999999999992,0.31103637278695523,0.0,15.882259761387537,0.0
 0.3055256389804383,1.8321142292221424,4.740515891759306,-83.98229815380246,0.9165769169413147,3.0,0.3171322487749369,0.0,17.20892086769698,0.0
 0.3234459255959484,1.8339771623048824,4.72371181455457,-83.6739093595097,0.9703377767878452,3.0,0.3233462098785734,0.0,18.516157813967023,0.0
 0.34029768935087046,1.8359166519561962,4.707046416291943,-83.36187944237987,1.0208930680526114,3.0000000000000067,0.3296797404857973,0.0,19.811434759220933,0.0
 0.3562335021208276,1.8379324215179906,4.690519204899032,-83.04616812735271,1.0687005063624828,3.0,0.33613428098645165,0.0,21.100471601853165,0.0
 0.37137216245562976,1.8400241943321731,4.6741296883034495,-82.7267352548681,1.1141164873668892,2.9999999999999925,0.34271122239780333,0.0,22.38778098910435,0.0
 0.38580836030603394,1.842191693740651,4.657877374432803,-82.40354081907788,1.1574250809181017,3.0,0.34941190089933005,0.0,23.677009979879337,0.0
 0.3996190488737865,1.8444346430853316,4.641761771214702,-82.07654500803021,1.1988571466213596,3.000000000000008,0.3562375920735897,0.0,24.971166452780384,0.0
 0.41286779969718546,1.8467527657081217,4.625782386576755,-81.7457082459277,1.2386033990915564,3.0,0.3631895048644714,0.0,26.27277423648059,0.0
 0.4256078706702596,1.849145784950929,4.609938728446572,-81.41099123749538,1.276823612010779,3.000000000000009,0.37026877508127304,0.0,27.583982393606732,0.0
 0.43788442371261727,1.8516134241556603,4.594230304751762,-81.07235501452081,1.313653271137852,3.0,0.37747645888260706,0.0,28.906644023340895,0.0
 0.4497361637362497,1.8541554066642236,4.578656623419934,-80.72976098460049,1.3492084912087492,3.0,0.38481352566634175,0.0,30.242374207213025,0.0
 0.4611965735590286,1.8567714558185253,4.563217192378698,-80.38317098217198,1.383589720677086,3.000000000000005,0.3922808507908714,0.0,31.592593332679904,0.0
 0.47229486032042167,1.8594612949604734,4.5479115195556625,-80.03254732182982,1.4168845809612651,2.999999999999995,0.3998792080897195,0.0,32.95855992607362,0.0
 0.4830566918019571,1.8622246474319746,4.532739112878436,-79.67785285403133,1.4491700754058714,3.0,0.40760926188742114,0.0,34.34139582785521,0.0
 0.493504777042223,1.8650612365749362,4.517699480274628,-79.3190510231522,1.4805143311266693,3.000000000000016,0.41547155882870235,0.0,35.742105659046395,0.0
 0.503659329731754,1.867970785731266,4.5027921296718505,-78.95610592800261,1.5109779891952622,2.9999999999999947,0.42346651930453344,0.0,37.16159198198993,0.0
 0.5135384421065384,1.8709530182428704,4.488016568997709,-78.58898238478665,1.5406153263196156,3.000000000000011,0.4315944288133713,0.0,38.60066715759507,0.0
 0.5231583896260451,1.8740076574516573,4.473372306179813,-78.21764599251264,1.5694751688781357,3.0,0.4398554286723291,0.0,40.06006262743987,0.0
 0.5325338814986338,1.8771344266995336,4.458858849145774,-77.84206320093368,1.5976016444959018,3.000000000000012,0.4482495068540466,0.0,41.54043618080904,0.0
 0.5416782683875191,1.880333049328407,4.444475705823201,-77.46220138096332,1.6250348051625578,3.000000000000012,0.45677648819452277,0.0,43.042377608523005,0.0
 0.55060371592777,1.8836032486801841,4.430222384139702,-77.07802889761078,1.6518111477833106,3.0,0.46543602463138783,0.0,44.5664130671843,0.0
 0.5593213506999188,1.8869447480967725,4.416098392022885,-76.68951518538634,1.6779640520997572,3.000000000000013,0.47422758504953116,0.0,46.11300838624376,0.0
 0.5678413838298507,1.8903572709200795,4.402103237400362,-76.29663082621472,1.7035241514895527,2.999999999999987,0.48315044494098286,0.0,47.68257151702615,0.0
 0.5761732162746561,1.8938405404920124,4.388236428199741,-75.8993476297974,1.728519648823969,3.0,0.49220367593785735,0.0,49.27545427126841,0.0
 0.5843255290104896,1.897394280154478,4.374497472348629,-75.49763871637776,1.7529765870314693,2.9999999999999862,0.5013861350741152,0.0,50.89195346495555,0.0
 0.5923063606909806,1.9010182132493842,4.360885877774639,-75.09147860188257,1.7769190820729424,3.0,0.5106964540707495,0.0,52.53231156400335,0.0
 0.6001231748432302,1.9047120631186378,4.347401152405378,-74.6808432853987,1.8003695245296911,3.000000000000014,0.520133028358559,0.0,54.19671692223729,0.0
