# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.49,2.12,85.81510473956008,0,3.0,0.3296148473270538,0.0,0.0,0.08429136551987548
 0.08430307911994117,6.49077795392196,2.13063209013071,85.81510473956008,0.25290923735982357,3.0000000000000004,0.3296148473270538,0.0071060216565499434,5.7774529422508785,0.613501944259018
 0.11904941211192846,6.491514352138775,2.1412051065816073,86.01585004333707,0.35714823633578546,3.000000000000001,0.3334468733939561,0.02842296450300541,7.606177415040942,1.3383094413530914
 0.14559371998742943,6.492209433014915,2.151719309326657,86.2177507583976,0.43678115996228833,2.999999999999999,0.33730976023646236,0.06394746234697157,9.113799759578649,2.2318868061660364
 0.16787372225908453,6.492863434914857,2.1621749583398278,86.42080623774443,0.5036211667772537,3.0,0.3412031763629466,0.11367390545842793,10.448986966781568,3.270687030166451
 0.18741718068466148,6.493476596203068,2.1725723135950834,86.62501558011911,0.5622515420539845,3.0000000000000013,0.34512676485361815,0.1775944414555597,11.673802884508401,4.439851355016709
 0.2050088811367349,6.4940491552440225,2.182911635066392,86.83037762359993,0.6150266434102049,3.000000000000003,0.34908014353780265,0.25569897654474594,12.821429630678928,5.7289904413082615
 0.2211157679460375,6.494581350402193,2.19319318272772,87.03689093939472,0.6633473038381126,2.9999999999999982,0.353062903738177,0.34797517711447457,13.91208107225203,7.130347898149654
 0.23604257040908835,6.49507342004205,2.203417216553033,87.24455382541018,0.7081277112272653,3.0000000000000058,0.35707460982369726,0.45440847168298437,14.959134136927247,8.637863517395553
 0.2500012977348258,6.495525602528068,2.2135839965162973,87.45336429985667,0.7500038932044777,3.0000000000000018,0.3611147987611727,0.5749820531992444,15.971967497387169,10.246639881697805
 0.2631465658473838,6.4959381362247175,2.2236937825914804,87.6633200948949,0.7894396975421515,2.9999999999999956,0.36518297925851767,0.7096768816969912,16.957443419118427,11.952613767134766
 0.2755952911641452,6.49631125949647,2.233746834752547,87.87441865009401,0.8267858734924358,3.0,0.3692786311525014,0.8584716873013931,17.92075059902573,13.752341386616962
 0.2874384589351874,6.496645210707799,2.2437434129734655,88.08665710602129,0.8623153768055623,2.999999999999995,0.3734012051275891,1.0213429735877444,18.865915610444485,15.64285142256776
 0.2987485483124277,6.496940228223176,2.253683777228201,88.30003229775889,0.8962456449372833,3.0000000000000098,0.37755012172490315,1.1982650212918766,19.79612945465939,17.621540667937676
 0.30958442666596275,6.4971965504070734,2.26356818749072,88.51454074840042,0.9287532799978885,3.0,0.38172477097612156,1.3892098923715201,20.713964807256577,19.686097642284498
 0.319994694143571,6.497414415623963,2.2733969037349895,88.73017866256572,0.9599840824307133,3.0000000000000053,0.3859245116983875,1.594147434418015,21.62152552904707,21.83444524794348
 0.33002003934992036,6.497594062238318,2.283170185934975,88.9469419198823,0.9900601180497614,3.0,0.39014867104977435,1.8130452854177825,22.520552552659016,24.064696782349294
 0.33969494178274773,6.497735728614608,2.292888294064644,89.16482606856263,1.0190848253482434,2.9999999999999942,0.3943965437777784,2.0458688788625867,23.412500689641423,26.37512156366582
 0.34904892977290514,6.497839653117309,2.302551488097962,89.3838263188331,1.0471467893187156,3.0,0.39866739192560946,2.2925814492080585,24.29859557662298,28.76411763101064
 0.3581075281215081,6.497906074110889,2.312160028008895,89.60393753659686,1.0743225843645245,3.000000000000006,0.4029604441948877,2.5531440376793526,25.179876612105804,31.230189752916313
 0.3668929842110994,6.497935229959823,2.321714173771411,89.82515423691385,1.1006789526332985,3.000000000000006,0.40727489522574795,2.827515498423203,26.057229915917226,33.77193148720467
 0.37542483281713235,6.497927359028582,2.331214185359476,90.04747057764905,1.1262744984513973,2.999999999999987,0.4116099055840879,3.1156525050053507,26.931413954842743,36.388010380236985
 0.38372034139516853,6.497882699681638,2.3406603227470546,90.27088035313008,1.1511610241855057,2.9999999999999867,0.4159646006121135,3.4175095572522762,27.803079729444313,39.077155632088065
 0.391794865399797,6.497801490283463,2.3500528459081154,90.49537698780809,1.1753845961993912,3.0,0.42033807066257767,3.7330389884361748,28.67278687016957,41.838147722614345
 0.39966213492014546,6.497683969198531,2.3593920148166236,90.72095353001522,1.1989864047604364,2.999999999999986,0.4247293702727891,4.062190972802134,29.54101659822005,44.66980961404136
 0.4073344882074162,6.49753037479131,2.368678089446546,90.9476026458219,1.2220034646222486,3.000000000000007,0.4291375176136273,4.404913533436182,30.408182231970194,47.570999234251765
 0.4148230636582413,6.497340945426278,2.3779113297718486,91.17531661278844,1.2444691909747239,2.9999999999999925,0.4335614948009684,4.761152550473019,31.274637857119803,50.5406030100803
 0.42213795895332606,6.497115919467902,2.3870919957664984,91.40408731410497,1.2664138768599782,3.0,0.4380002465105096,5.130851769642203,32.14068540313137,53.57753026899544
 0.4292883639754632,6.496855535280656,2.3962203474044617,91.63390623242645,1.2878650919263896,3.0,0.4424526805959738,5.513952811151333,33.00658062244738,56.68070836483113
 0.43628267260692655,6.496560031229013,2.4052966446597037,91.86476444416913,1.3088480178207795,2.999999999999984,0.4469176671260101,5.910395178904928,33.872538020482175,59.84907841169902
 0.4431285773731453,6.4962296456774435,2.414321147506193,92.09665261364748,1.3293857321194358,2.999999999999992,0.45139403871190575,6.320116270057379,34.7387350570885,63.08159153265645
